,Unnamed: 0,date,retweets,favorites,text,location,language,sescore
2105,2106,11/21/2016 15:01,2,0,"CHICAGO cierre diurno 9,74 374,84 1,67 137,70 0,83 150,73 Reuters",,en,1
2106,2107,11/21/2016 13:19,0,0,A Different Kind of Traffic ,,en,1
2107,2108,11/21/2016 11:12,4,1,U.S. Corn Weekly Price Outlook: Brazil In Focus - blog by MarcusLudtke ,,en,1
2108,2109,11/21/2016 6:12,0,1,So now we prefer that & hold above the early November lows for this longer-term swing position. Oct. lows critical. ,,en,2
2109,2110,11/21/2016 6:10,0,0,"As did late last week, soybeans has moved above its lower low & up to daily BB midline. Better potential to work ",,en,1
2110,2111,11/21/2016 5:48,0,0,Grain: A Bull Market In The Making? ,,en,1
2111,2112,11/21/2016 4:14,0,0,Learning a winning stock trading strategy is EASY with Tim Sykes ,,en,1
2112,2113,11/21/2016 4:08,0,0,"Grain ETN gained 0.30 1.06 last week, remains below 20-dMA; S/T momentum just turned higher. ",,en,1
2113,2114,11/21/2016 1:47,0,0,"Stock Message Board Updated Monday, November 21, 2016 01:15:20 AM ",,en,1
2114,2115,11/21/2016 0:41,0,0,"Percent Change Updated Monday, November 21, 2016 00:15:22 AM ",,en,1
2115,2116,11/21/2016 0:36,0,0,We calculated 63-day Expected Return of for you: -0.6 ,,en,1
2116,2117,11/20/2016 23:59,0,0,We calculated 21-day Expected Return of for you: -1.98 ,,en,1
2117,2118,11/20/2016 23:31,0,0,"News Updated Sunday, November 20, 2016 11:15:19 PM ",,en,1
2118,2119,11/20/2016 23:20,0,0,Wondering about indicator for The Short Ratio is 0 ,,en,2
2119,2120,11/20/2016 23:17,2,0,Don't miss out on this one ,,en,2
2120,2121,11/20/2016 22:25,0,0,"Percent Change Updated Sunday, November 20, 2016 10:15:20 PM ",,en,1
2121,2122,11/20/2016 20:29,7,8,NEW Blog - U.S. Corn Weekly Outlook: Trader Enthusiasm Wanes by MarcusLudtke ,,en,1
2122,2123,11/20/2016 19:37,0,0,"Investor Opinions Updated Sunday, November 20, 2016 7:15:20 PM ",,en,1
2123,2124,11/20/2016 19:37,0,0,"Recent News Updated Sunday, November 20, 2016 7:15:20 PM ",,en,1
2124,2125,11/20/2016 18:29,1,0,"Recent News Updated Sunday, November 20, 2016 6:15:20 PM ",,en,1
2125,2126,11/20/2016 17:24,0,0,"Last Price Updated Sunday, November 20, 2016 5:15:21 PM ",,en,1
2126,2127,11/20/2016 17:24,0,0,"Investor Opinions Updated Sunday, November 20, 2016 5:15:21 PM ",,en,1
2127,2128,11/20/2016 17:23,0,0,"Stock Forum Updated Sunday, November 20, 2016 5:15:21 PM ",,en,1
2128,2129,11/20/2016 17:23,0,0,"Opinions Updated Sunday, November 20, 2016 5:15:21 PM ",,en,1
2129,2130,11/20/2016 16:48,0,0,"Opinions Updated Sunday, November 20, 2016 4:15:20 PM ",,en,1
2130,2131,11/20/2016 15:43,0,0,"Recent News Updated Sunday, November 20, 2016 3:15:20 PM ",,en,1
2131,2132,11/20/2016 15:40,0,0,"Last Price Updated Sunday, November 20, 2016 3:15:20 PM ",,en,1
2132,2133,11/20/2016 14:34,0,0,"Stock Forum Updated Sunday, November 20, 2016 2:15:20 PM ",,en,1
2133,2134,11/20/2016 14:33,0,0,"News Updated Sunday, November 20, 2016 2:15:20 PM ",,en,1
2134,2135,11/20/2016 14:33,0,0,"News Updated Sunday, November 20, 2016 2:15:20 PM ",,en,1
2135,2136,11/20/2016 13:24,0,0,"Stock Message Board Updated Sunday, November 20, 2016 1:15:20 PM ",,en,1
2136,2137,11/20/2016 13:24,0,0,"Investor Opinions Updated Sunday, November 20, 2016 1:15:20 PM ",,en,1
2137,2138,11/20/2016 13:13,0,0,This stock trader is in it 2 win it - he wants U right along with him FREE TRIAL !! ,,en,1
2138,2139,11/20/2016 12:49,0,0,"Investor Opinions Updated Sunday, November 20, 2016 12:15:20 PM ",,en,1
2139,2140,11/20/2016 12:06,3,1,DLY : support held and prices closed just above double resistance TS KS. In need of validation. ,,en,1
2140,2141,11/20/2016 11:39,0,0,"Percent Change Updated Sunday, November 20, 2016 11:15:21 AM ",,en,1
2141,2142,11/20/2016 10:54,0,0,abnormalreturns: Tickers mentioned in Sunday's linkfest: ,,en,1
2142,2143,11/20/2016 10:52,1,1,Tickers mentioned in Sunday's linkfest: ,,en,1
2143,2144,11/20/2016 5:24,0,0,"Short Sales Updated Sunday, November 20, 2016 05:15:20 AM ",,en,1
2144,2145,11/20/2016 5:23,0,0,"Recent News Updated Sunday, November 20, 2016 05:15:20 AM ",,en,1
2145,2146,11/20/2016 3:42,0,0,"Company Info Updated Sunday, November 20, 2016 03:15:23 AM ",,en,1
2146,2147,11/19/2016 20:56,1,2,added: ,,en,1
2147,2148,11/19/2016 15:33,1,1,How do see in the coming months? Free report at ,,en,1
2148,2149,11/19/2016 14:41,0,0,Jason Bonds Millionaire Roadmap trading mentoring program sign up for details!! ,,en,1
2150,2151,11/18/2016 22:56,0,1,Commodities After The Election: Both Good And Bad ,,en,1
2151,2152,11/18/2016 18:45,0,1,Commodities After The Election: Both Good And Bad ,,en,1
2152,2153,11/18/2016 18:45,1,2,Commodities After The Election: Both Good And Bad ,,en,1
2153,2154,11/18/2016 17:49,0,0,"Agriculture Markets Report - Friday, November 18 ",,en,1
2154,2155,11/18/2016 16:51,0,0,Corn: The 'Bears' Have Strengthened ,,en,2
2155,2156,11/18/2016 16:45,0,0,"Recap of the week for November 18, 2016 ",,en,1
2156,2157,11/18/2016 14:53,0,0,Learning the Precious Ropes ,,en,1
2157,2158,11/18/2016 14:43,0,0,Corn: The 'Bears' Have Strengthened ,,en,2
2158,2159,11/18/2016 14:43,1,0,Corn: The 'Bears' Have Strengthened ,,en,2
2159,2160,11/18/2016 13:30,0,1,Grain: A Bull Market In The Making? ,,en,1
2160,2161,11/18/2016 13:30,0,0,Grain: A Bull Market In The Making? ,,en,1
2161,2162,11/18/2016 11:06,0,0,sorry had meant to also highlight as holding in above October and recent lows; now it's up testing daily BB ,,en,1
2162,2163,11/18/2016 6:39,0,0,"Agriculture Markets Report - Thursday, Nov. 17 ",,en,1
2163,2164,11/18/2016 0:39,0,0,"Agriculture Markets Report - Thursday, Nov. 17 ",,en,1
2164,2165,11/17/2016 23:33,0,0,Econometric Modeling Of Gold Prices ,,en,1
2165,2166,11/17/2016 19:51,0,0,How do see in the coming months? Free report at ,,en,1
2166,2167,11/17/2016 17:40,0,0,"Agriculture Markets Report - Thursday, Nov. 17 ",,en,1
2167,2168,11/17/2016 14:40,0,0,CHK Cameco Corp. Day Low Read More -- ,,en,2
2168,2169,11/17/2016 9:52,4,2,"CHICAGO apertura diurno -0,37 361,74 0,39 133,62 1,10 146,59 ",,en,1
2169,2170,11/17/2016 9:03,0,0,Hedge Funds Had These Trades On Pre-Trump ,,en,1
2170,2171,11/17/2016 9:03,1,0,Hedge Funds Had These Trades On Pre-Trump ,,en,1
2171,2172,11/17/2016 8:34,0,0,"CSCO Applied Materials, Inc. Ask Size Read More -- ",,en,1
2172,2173,11/17/2016 7:52,0,0,This stock trader is in it 2 win it - he wants U right along with him FREE TRIAL !! ,,en,1
2173,2174,11/16/2016 19:23,0,0,How do see in the coming months? Free report at ,,en,1
2174,2175,11/16/2016 16:44,0,0,Soybeans and haven't kicked out of pullback yet. But so long as October lows I'm looking for longer term ,,en,1
2175,2176,11/16/2016 15:43,0,0,Jason Bonds Millionaire Roadmap trading mentoring program sign up for details!! ,,en,1
2176,2177,11/16/2016 13:57,0,0,Learning a winning stock trading strategy is EASY with Tim Sykes ,,en,1
2177,2178,11/16/2016 12:14,0,0,The Interview- Going for the Gold ,,en,2
2178,2179,11/16/2016 9:32,2,1,"CHICAGO apertura diurno 1,29 364,83 0,39 134,84 0,46 147,05 Reuters",,en,1
2179,2180,11/16/2016 5:09,0,0,"Agriculture Markets Report - Tuesday, November 15 ",,en,1
2180,2181,11/16/2016 0:12,0,0,This stock trader is in it 2 win it - he wants U right along with him FREE TRIAL !! ,,en,1
2181,2182,11/15/2016 23:09,0,0,"Agriculture Markets Report - Tuesday, November 15 ",,en,1
2182,2183,11/15/2016 16:43,0,0,"actually moved up somewhat better - not as big a play for me, but so long as generally moving like I'm ",,en,3
2183,2184,11/15/2016 16:25,0,0,"Markets Report - Tuesday, November 15 ",,en,1
2184,2185,11/15/2016 15:44,0,0,How do see in the coming months? Free report at ,,en,1
2185,2186,11/15/2016 14:44,2,0,"CHICAGO cierre diurno 1,93 363,54 1,67 134,45 1,84 146,59 ",,en,1
2186,2187,11/15/2016 13:08,0,0,A Precious Opportunity ,,in,1
2187,2188,11/15/2016 12:33,0,0,up 0.9 to 18.76 cycle setup alert ,,en,1
2188,2189,11/15/2016 11:03,1,0,Glut Vs Ethanol Stockpiles at Adjusted low levels and Record Year of U.S. Driving. Positive for pure play ethanol ,,en,1
2189,2190,11/15/2016 9:38,2,1,"CHICAGO apertura diurno 0,55 362,16 0,39 133,17 1,10 145,86 Reuters",,en,1
2190,2191,11/15/2016 9:19,1,3,If you missed yesterday mornings ag chat w/ OfficialRFDTV you can watch it on our site: ,,en,1
2191,2192,11/15/2016 8:42,0,0,"UNH Caterpillar, Inc. Ask Read More -- ",,en,1
2192,2193,11/15/2016 6:38,0,0,"CORN Best Buy Co, Inc. Ex-Div Date Read More -- ",,en,1
2193,2194,11/15/2016 4:52,0,0,Learning a winning stock trading strategy is EASY with Tim Sykes ,,en,1
2194,2195,11/15/2016 0:38,0,0,"EWZ Best Buy Co, Inc. Ask Read More -- ",,en,1
2195,2196,11/14/2016 23:01,0,0,Jason Bonds Millionaire Roadmap trading mentoring program sign up for details!! ,,en,1
2196,2197,11/14/2016 18:54,0,0,How do see in the coming months? Free report at ,,en,1
2197,2198,11/14/2016 14:30,1,0,"CHICAGO cierre diurno -0,37 361,89 -1,28 132,68 -3,03 145,03 ",,en,1
2198,2199,11/14/2016 13:39,0,0,I dont - I just know ,,en,1
2199,2200,11/14/2016 12:39,0,0,Technology- An Ex-Salomon Partner Scores Big ,,in,1
2200,2201,11/14/2016 9:48,1,0,"CHICAGO apertura diurno -1,65 360,60 -0,89 133,07 -2,39 145,67 Reuters",,en,1
2201,2202,11/14/2016 8:47,3,0,U.S. Corn Futures Weekly Price Outlook - blog by MarcusLudtke ,,en,1
2202,2203,11/14/2016 4:22,0,0,"Grain ETN lost 0.42 1.46 last week, falling below 20-dMA; Short-term momentum trending down. ",,en,1
2204,2205,11/13/2016 20:23,11,7,NEW Blog - U.S. Corn Weekly Review & Price Outlook by MarcusLudtke ,,en,1
2205,2206,11/13/2016 16:38,0,0,Jason Bonds Millionaire Roadmap trading mentoring program sign up for details!! ,,en,1
2206,2207,11/13/2016 16:22,0,0,,,en,1
2207,2208,11/13/2016 13:20,0,0,WEEKLY Free Publication focus on muted ,,en,1
2208,2209,11/12/2016 16:17,0,0,Jason Bonds Millionaire Roadmap trading mentoring program sign up for details!! ,,en,1
2209,2210,11/12/2016 13:47,2,0,MONTHLY Free Publication research ,,en,1
2210,2211,11/12/2016 4:39,0,0,"Agriculture Markets Report - Friday, Nov. 11 ",,en,1
2211,2212,11/12/2016 4:04,0,0,This stock trader is in it 2 win it - he wants U right along with him FREE TRIAL !! ,,en,1
2212,2213,11/11/2016 22:39,0,0,"Agriculture Markets Report - Friday, Nov. 11 ",,en,1
2213,2214,11/11/2016 21:22,0,0,Learning a winning stock trading strategy is EASY with Tim Sykes ,,en,1
2214,2215,11/11/2016 18:30,2,0,Our reports are free What see ,,en,2
2215,2216,11/11/2016 16:58,0,0,"pullback became deeper, tested monthly ",,en,1
2216,2217,11/11/2016 16:38,0,0,"INTC BGC Partners, Inc. Bid Size Read More -- ",,en,1
2217,2218,11/11/2016 16:20,0,0,"Markets Report - Friday, Nov. 11 ",,en,1
2218,2219,11/11/2016 15:06,1,0,"CHICAGO cierre diurno -4,41 362,26 -1,28 133,96 -0,64 148,06 Reuters",,en,1
2219,2220,11/11/2016 14:03,0,1,Perseverance ,,in,1
2220,2221,11/11/2016 12:31,1,0,WKLY : TS et trendline en support. Pas de validation baissière. ,,fr,1
2222,2223,11/11/2016 11:33,0,0,This stock trader is in it 2 win it - he wants U right along with him FREE TRIAL !! ,,en,1
2223,2224,11/11/2016 10:00,0,0,MONTHLY Free Publication We remain bullish research ,,en,1
2224,2225,11/11/2016 9:54,0,0,Looks like both and are making a wave C for a second step down in a two-step ABC pullback.,,en,1
2225,2226,11/11/2016 9:35,2,0,"CHICAGO apertura diurno -2,02 364,64 -0,79 134,05 0,18 148,89 Reuters",,en,1
2226,2227,11/11/2016 7:47,0,0,Revolutionary New Discovery Converts CO2 Into Alcohol ,,en,1
2227,2228,11/11/2016 7:46,0,0,"CORN Cirrus Logic, Inc. Ask Size Read More -- ",,en,1
2228,2229,11/11/2016 7:32,0,0,FM.TO Advantage Oil Gas Ltd. Open Read More -- ,,en,1
2229,2230,11/11/2016 6:58,0,0,Commented on WASDE And The Word On Oversupply ,,en,1
2230,2231,11/11/2016 2:09,0,0,November Crop Report: Larger Than Expected US & Crops Press Prices ,,en,1
2231,2232,11/10/2016 22:41,0,0,GOOG Coeur D Alene Mines Corp. Tick Read More -- ,,en,1
2232,2233,11/10/2016 20:37,0,0,DAL Alibaba Group Holding Ltd. Bid Read More -- ,,en,1
2233,2234,11/10/2016 20:09,0,0,November Crop Report: Larger Than Expected US & Crops Press Prices ,,en,1
2234,2235,11/10/2016 19:39,0,0,"CGM.V Baidu, Inc. Volume Read More -- ",,tl,1
2235,2236,11/10/2016 14:27,1,1,"CHICAGO cierre diurno 4,04 368,13 0,59 134,74 -0,83 148,61 Reuters",,en,1
2236,2237,11/10/2016 13:21,0,0,Another Round- Caught in the Crosshairs ,,en,1
2237,2238,11/10/2016 13:14,0,0,November Crop Report: Larger Than Expected US & Crops Press Prices ,,en,1
2238,2239,11/10/2016 9:38,2,0,"CHICAGO apertura diurno 4,59 368,59 1,18 135,33 0,83 150,27 Reuters",,en,1
2239,2240,11/10/2016 8:17,0,0,MONTHLY Free Publication We remain bullish research ,,en,1
2240,2241,11/10/2016 5:24,0,0,Jason Bonds Millionaire Roadmap trading mentoring program sign up for details!! ,,en,1
2241,2242,11/10/2016 5:09,0,0,"Agriculture Markets Report - Wednesday, November 9 ",,en,1
2242,2243,11/10/2016 0:37,0,0,Learning a winning stock trading strategy is EASY with Tim Sykes ,,en,1
2243,2244,11/9/2016 23:09,0,0,"Agriculture Markets Report - Wednesday, November 9 ",,en,1
2244,2245,11/9/2016 20:16,0,0,MONTHLY Free Publication research ,,en,1
2245,2246,11/9/2016 17:46,0,0,"XBI Comstock Resources, Inc. Day Low Read More -- ",,en,2
2246,2247,11/9/2016 16:20,0,0,"Markets Report - Wednesday, November 9 ",,en,1
2247,2248,11/9/2016 14:42,1,0,"CHICAGO cierre diurno -7,26 360,79 -5,31 134,15 -3,12 149,44 Reuters",,en,1
2248,2249,11/9/2016 14:37,0,1,CORN Alibaba Group Holding Ltd. Chart Read More -- ,,en,1
2249,2250,11/9/2016 14:36,0,0,"PBR , Inc. Day Low Read More -- ",,en,2
2250,2251,11/9/2016 14:33,0,1,XLF iShares Core U.S. Aggregate Bond ETF Current Price Read More -- ,,en,1
2251,2252,11/9/2016 14:19,0,0,Jason Bonds Millionaire Roadmap trading mentoring program sign up for details!! ,,en,1
2252,2253,11/9/2016 13:32,0,0,Son of the Traffic Chief ,,en,1
2253,2254,11/9/2016 12:07,0,0,Fallow or peanuts next year... ,,en,1
2254,2255,11/9/2016 9:41,2,0,"CHICAGO apertura diurno -0,09 371,44 -0,39 139,07 -0,55 152,01 Reuters",,en,1
2255,2256,11/8/2016 20:03,0,0,Our reports are free What see ,,en,2
2256,2257,11/8/2016 19:57,0,0,MONTHLY Free Publication research ,,en,1
2257,2258,11/8/2016 18:29,0,0,"Economic events for commodities this week, big couple of days for Will crop progress or exports ",,en,1
2258,2259,11/8/2016 14:44,1,0,"CHICAGO cierre diurno 4,59 368,04 3,15 139,47 1,93 152,56 Reuters",,en,1
2260,2261,11/8/2016 12:42,0,0,The First Business Trip ,,en,1
2261,2262,11/8/2016 12:28,0,0,A traffic desk of my very own ,,en,1
2262,2263,11/8/2016 12:23,0,0,The Importance Of Processing Spreads - ADM And BG Are A Case Study ,,en,1
2263,2264,11/8/2016 12:23,0,0,The Importance Of Processing Spreads - ADM And BG Are A Case Study ,,en,1
2264,2265,11/8/2016 11:54,0,0,"Nevermind Oil - Outlook Is Bullish For Corn, Wheat, And Soy ",,en,1
2265,2266,11/8/2016 10:19,1,0,"Published October 27, 2016: Zimbabwean Scientists Unveil Maize Seeds Resistant to Heat, Drought via ",,en,1
2266,2267,11/8/2016 10:00,0,2,"up almost 2 today now, helping the potential that its recent pullback may have been ",,en,2
2267,2268,11/8/2016 9:44,1,0,"CHICAGO apertura diurno 4,04 367,49 2,17 138,48 1,10 151,74 Reuters",,en,1
2268,2269,11/8/2016 8:14,0,0,"Nevermind Oil - Outlook Is Bullish For Corn, Wheat, And Soy ",,en,1
2269,2270,11/8/2016 6:55,0,0,I tweeted on and yesterday. Not expecting to watch intraday but interested to see if most recent pullback low holds.,,en,1
2270,2271,11/8/2016 5:05,0,0,This stock trader is in it 2 win it - he wants U right along with him FREE TRIAL !! ,,en,1
2271,2272,11/7/2016 23:11,0,0,"Nevermind Oil - Outlook Is Bullish For Corn, Wheat, And Soy ",,en,1
2272,2273,11/7/2016 19:09,0,0,Jason Bonds Millionaire Roadmap trading mentoring program sign up for details!! ,,en,1
2273,2274,11/7/2016 17:33,0,0,"Nevermind Oil - Outlook Is Bullish For Corn, Wheat, And Soy ",,en,1
2274,2275,11/7/2016 17:33,1,1,"Nevermind Oil - Outlook Is Bullish For Corn, Wheat, And Soy ",,en,1
2275,2276,11/7/2016 17:31,0,0,"looks weaker but didn't do 50 on pullback. Since I just like the Fib arcs on its weekly, I'm playing it, ",,en,1
2276,2277,11/7/2016 16:00,0,0,MONTHLY Free Publication research ,,en,1
2277,2278,11/7/2016 14:26,1,0,"CHICAGO cierre diurno 3,03 367,03 -0,89 136,42 -1,29 150,91 Reuters",,en,1
2278,2279,11/7/2016 12:31,0,0,update: A traffic desk of my very own ,,en,1
2279,2280,11/7/2016 12:27,0,0,A traffic desk of my very own ,,en,1
2280,2281,11/7/2016 9:27,0,0,"right now more positive than I like both but soybeans more. Anyway, Oct. low should hold, see if pullback done or ",,en,2
2281,2282,11/7/2016 8:37,1,0,"CHICAGO apertura diurno 3,12 363,73 -0,39 136,91 0,28 152,47 Reuters",,en,1
2282,2283,11/7/2016 8:30,0,0,Wondering about risks of The 21-day volatility is 5.04 ,,en,2
2283,2284,11/7/2016 8:11,8,1,U.S. Corn Futures Weekly Outlook: Weighing Record Yields - blog by MarcusLudtke ,,en,1
2284,2285,11/7/2016 7:58,0,0,"Economic news for 11/07: 1 Sep consumer credit expected 17.50B, Aug 25.873B, 2 USDA Weekly Crop Progress, ",,en,1
2285,2286,11/7/2016 4:43,0,0,"Grain ETN lost 0.54 1.9 last week, falling below 20-dMA; S/T momentum indicators trending down. ",,en,1
2286,2287,11/7/2016 0:09,17,18,"October 27, 2016: Zimbabwean Scientists Unveil Maize Seeds Resistant to Heat, Drought ",,en,1
2287,2288,11/6/2016 23:26,13,5,NEW Blog - US Corn Futures Weekly Price Outlook by MarcusLudtke ,,en,1
2288,2289,11/6/2016 13:36,0,0,"LOW Amgen, Inc. Current Price Read More -- ",,en,1
2289,2290,11/6/2016 12:01,0,0,MONTHLY Free Publication research ,,en,1
2290,2291,11/6/2016 9:57,0,0,Learning a winning stock trading strategy is EASY with Tim Sykes ,,en,1
2291,2292,11/6/2016 5:04,0,0,Jason Bonds Millionaire Roadmap trading mentoring program sign up for details!! ,,en,1
2292,2293,11/5/2016 22:51,0,0,CORN United Cannabis Corp. Last Price Read More -- ,,en,1
2293,2294,11/5/2016 22:49,0,0,BIIB China Mobile Ltd. Shares Read More -- ,,in,1
2294,2295,11/5/2016 21:05,0,1,Is Still Accelerating... ,,en,1
2295,2296,11/5/2016 16:30,1,1,Bullish On And Consolidation. ,,en,1
2296,2297,11/5/2016 15:35,0,0,MONTHLY Free Publication research ,,en,1
2297,2298,11/5/2016 13:39,0,0,"October 27, 2016: Zimbabwean Scientists Unveil Maize Seeds Resistant to Heat, Drought ",,en,1
2298,2299,11/5/2016 13:04,0,0,managers reducing allocation Value in ,,en,1
2299,2300,11/5/2016 11:11,0,0,This stock trader is in it 2 win it - he wants U right along with him FREE TRIAL !! ,,en,1
2300,2301,11/5/2016 6:09,0,0,"Agriculture Markets Report - Friday, November 4 ",,en,1
2301,2302,11/5/2016 2:19,0,0,"October 27, 2016: Zimbabwean Scientists Unveil Maize Seeds Resistant to Heat, Drought ",,en,1
2302,2303,11/5/2016 0:09,0,0,"Agriculture Markets Report - Friday, November 4 ",,en,1
2303,2304,11/4/2016 21:41,1,0,Our reports are free What see ,,en,2
2304,2305,11/4/2016 18:36,0,0,"DBA Amkor Technology, Inc. Market Cap Read More -- ",,hu,1
2305,2306,11/4/2016 17:21,1,0,"Markets Report - Friday, November 4 ",,en,1
2306,2307,11/4/2016 17:21,0,0,MONTHLY Free Publication research ,,en,1
2307,2308,11/4/2016 17:20,0,0,managers reducing allocation Value in ,,en,1
2308,2309,11/4/2016 16:48,0,0,Learning a winning stock trading strategy is EASY with Tim Sykes ,,en,1
2309,2310,11/4/2016 15:58,0,0,MONTHLY Free Publication research ,,en,1
2310,2311,11/4/2016 14:37,3,2,"CHICAGO cierre diurno 0,64 360,60 0,30 137,30 0,83 152,20 Reuters",,en,1
2312,2313,11/4/2016 10:59,0,0,Divergence In Markets Is Becoming The Norm ,,en,1
2313,2314,11/4/2016 10:40,0,0,"GDX Baidu, Inc. Investor Opinions Read More -- ",,en,1
2314,2315,11/4/2016 9:45,0,0,"CHICAGO apertura diurno -0,92 359,04 -0,69 136,32 0,09 151,46 Reuters Vía AGDagro ",,es,1
2315,2316,11/4/2016 9:42,1,0,"CHICAGO apertura diurno -0,92 359,04 -0,69 136,32 0,09 151,46 Reuters",,en,1
2316,2317,11/4/2016 7:39,0,0,"Agriculture Markets Report - Thursday, Nov. 3 ",,en,1
2317,2318,11/4/2016 2:44,0,0,Jason Bonds Millionaire Roadmap trading mentoring program sign up for details!! ,,en,1
2318,2319,11/4/2016 1:39,0,0,"Agriculture Markets Report - Thursday, Nov. 3 ",,en,1
